url,title,channel,views,duration,duration_mins,title_length,word_count_title,has_music_keyword,log_views,log_views_scaled,duration_mins_scaled
https://www.youtube.com/watch?v=bllKLAiLo6g,Coldplay - The Scientist (Acoustic Cover),Chase Eagleson,76770535.0,5:33,5.55,41,6,0,18.15633147867368,1.7806784054313183,-0.4867219580906599
https://www.youtube.com/watch?v=EjWAdKWEVUE,Radiohead - Creep (Acoustic Cover),Chase Eagleson,38342071.0,5:42,5.7,34,5,0,17.462058336896686,1.5490169464763772,-0.4751943953152776
https://www.youtube.com/watch?v=IeI8lQb24-w,Acoustic Popular Songs Cover - New English Acoustic Songs 2023 - Acoustic Cover Love Songs,Acoustic Songs,467336.0,4:57:29,4.95,90,15,0,13.054805903812163,0.07842782643948783,-0.532832209192189
https://www.youtube.com/watch?v=KMNyDlpX5Zg,Jonah Baker - 20+ Best Acoustic Covers (Compilation),Jonah Baker,13151657.0,1:16:24,1.2666666666666666,52,8,0,16.392058392290362,1.1919849178215403,-0.8158979173432428
https://www.youtube.com/watch?v=LaiKvU6KYzA,Simple Man - Lynyrd Skynyrd (Acoustic Cover),River Crombie,4920983.0,5:03,5.05,44,7,0,15.409019068471157,0.863969457820949,-0.5251471673419342
https://www.youtube.com/watch?v=6a0RfVzcVhg,"Evanescence ""My Immortal"" (Acoustic Cover)",Nate Vickers,1881706.0,4:15,4.25,42,5,0,14.447689901566205,0.5431981303126852,-0.586627502143973
https://www.youtube.com/watch?v=a55BdUxuyLo,Ghost - Justin Bieber *Acoustic Cover* by Will Gittens,Will Gittens,1173947.0,2:28,2.466666666666667,54,9,0,13.975882985373882,0.38576804700225636,-0.7236774151401846
https://www.youtube.com/watch?v=Ji1EI-itIs4,"Boyce Avenue Acoustic Cover Love Songs/Wedding Songs (Connie Talbot, Jennel Garcia, Hannah Trigwell)",Boyce Avenue,35672996.0,1:11:16,1.1833333333333331,100,13,0,17.389904573990606,1.5249410533183492,-0.8223021188851218
https://www.youtube.com/watch?v=SjZ56mFZ5bo,Guitar Acoustic Songs 2022 - Best Acoustic Cover Of Popular Love Songs Of All Time,Habana Music,1729293.0,1:53:39,1.8833333333333333,82,15,0,14.363223790696013,0.5150139167820345,-0.768506825933338
https://www.youtube.com/watch?v=WPy90tGjpT4,Easy On Me - Adele *Acoustic Cover* by Will Gittens,Will Gittens,7723325.0,2:57,2.95,51,10,0,15.85975565823633,1.0143689039555295,-0.6865330461972861
https://www.youtube.com/watch?v=rY2P7lHolMw,"Billboard Pop Songs 2025 Playlist ✨Ed Sheeran, The Weeknd, Bruno Mars, Rihanna, Sia, Adele, Dua Lipa",Top Song 2025,4948950.0,3:29:29,3.4833333333333334,100,16,0,15.414686192894909,0.8658604344886124,-0.6455461563292603
https://www.youtube.com/watch?v=SY3DW8u4vtk,2010s Nostalgia Playlist - Best Pop Songs 2010s - Throwback Vibes Mix,Amazing Melodies,187408.0,1:38:28,1.6333333333333333,69,12,0,12.141048673246926,-0.22646994422980246,-0.7877194305589751
https://www.youtube.com/watch?v=fTKqtvXjkvo,Top Hits 2025 ~ Summer Playlist 2025 ~ Top Songs 2025 Trending Music 🎶🎧,Revive Music,14235094.0,2:29:42,2.4833333333333334,71,14,1,16.471220952363613,1.2183994700455236,-0.7223965748318089
https://www.youtube.com/watch?v=dJBJpiHnv9M,You and me Forever Together feat. Jude.Mary Pop Hits Song Video Clip [HQ],On The Streets Around The World ,8.0,2:28,2.466666666666667,73,13,1,2.1972245773362196,-3.5444735641795875,-0.7236774151401846
https://www.youtube.com/watch?v=-CXDKsZY80I,"Top 20 Pop Songs 2025 ♫ Bruno Mars, Lady Gaga, Dua Lipa, Adele, Ed Sheeran, The Weeknd #18",Slow Acoustic and Sunshine Music,2177347.0,2:03:19,2.05,90,18,0,14.593618180450282,0.591890721102734,-0.7556984228495799
https://www.youtube.com/watch?v=usuBIx1BHQk,"Soft Pop Hits 2025 - Adele, Dua Lipa, Ed Sheeran, Bruno Mars,  Maroon 5, Rihanna, The Weeknd",Pop Songs Favorites,74861.0,1:59:35,1.9833333333333332,92,17,0,11.223401697639076,-0.5326656248387286,-0.7608217840830831
https://www.youtube.com/watch?v=E0Y8OEo_zOc,Pop Music 2025 - Top Pop Songs 2025 - Billboard Top 100 🎧🔥 Justin Bieber Billie Eilish Miley Cyrus,Revive Music,771662.0,2:04:55,2.066666666666667,98,19,1,13.556303205203202,0.24576484340208732,-0.7544175825412041
https://www.youtube.com/watch?v=nXeEQTnfljo,"Spotify Pop Hits 2025 🔥 Lady Gaga, Bruno Mars, Ed Sheeran, Billie Eilish, Miley Cyrus, Tate McRae #1",Sunset Playlist and Sunshine Music,3049139.0,2:03:46,2.05,100,18,0,14.93037014161025,0.7042563678978601,-0.7556984228495799
https://www.youtube.com/watch?v=PABpxJnCGjM,"Pop Song 2025 - Bruno Mars, Adele, Dua Lipa, Ed Sheeran, Selena Gomez, Maroon 5, Taylor Swift",Pop Music,1392544.0,1:49:15,1.8166666666666669,93,17,0,14.146643566239883,0.44274655144815844,-0.7736301871668412
https://www.youtube.com/watch?v=Bk5_aL3y4ig,🎉 Pop Party Hits Mix #03 | Middle 2000s & Early 2010s Mix - Dj StarSunglasses,Dj StarSunglasses,1659820.0,57:32,57.53333333333333,77,16,0,14.322220323193209,0.5013320925368985,3.508218963733489
https://www.youtube.com/watch?v=2bzsMw9sq2I,The Finesse2Tymes Freestyle,On The Radar Radio,752229.0,1:01,1.0166666666666666,27,3,0,13.530797407232905,0.237254201100002,-0.8351105219688799
https://www.youtube.com/watch?v=2dak7WhGfv0,"Best Freestyle? (J. Cole, DaBaby, Juice WRLD, Lil Baby, Tory Lanez, G-Eazy)",LSTEN Rap Videos,13928721.0,27:53,27.883333333333333,75,12,0,16.449463597110743,1.211139588656507,1.2296040551329244
https://www.youtube.com/watch?v=uDdfdXMVZg4,Top 5 Best Rap Freestyles🌎  #rap #shorts,Apolloツ,3474510.0,1:01,1.0166666666666666,40,7,0,15.060964307654661,0.7478323514933334,-0.8351105219688799
https://www.youtube.com/watch?v=ZhdDjw_Mflk,"Chris Turner Freestyles Five WILD Prompts Into One EPIC Rap, Made Up On The Spot! | AGT 2025",America's Got Talent,1086579.0,6:42,6.7,92,18,0,13.898545706892987,0.35996254526754634,-0.39834397681272904
https://www.youtube.com/watch?v=GrL2L5XZmpI,THE LUNCHROOM RAP,Jonn,9973473.0,1:08,1.1333333333333333,17,3,0,16.115439526581053,1.0996841702502576,-0.8261446398102493
https://www.youtube.com/watch?v=JRUesMs1GZU,Rap’s Most Embarrassing Freestyles,Louaista,1232757.0,29:22,29.366666666666667,34,4,0,14.024764493621186,0.40207857499921246,1.3435988425783716
https://www.youtube.com/watch?v=121G7jOTR9Y,Craziest Rap Freestyles 🤯 (Pt. 1),RappersRow,2139266.0,0:28,0.4666666666666667,33,6,0,14.575973804959022,0.5860032374558913,-0.8773782521452816
https://www.youtube.com/watch?v=V4uZLijyhPQ,BEST Rap Battles of All Time 😳🔥,Music Media,18367840.0,0:48,0.8,31,7,0,16.72611192170508,1.3034501659156663,-0.8517614459777655
https://www.youtube.com/watch?v=wOokRv1wc9A,Zias and B Lou's Chemistry is Crazy 🔥,Dripped Shorts,12313017.0,0:28,0.4666666666666667,37,8,0,16.326167634643507,1.1699988317559786,-0.8773782521452816
https://www.youtube.com/watch?v=NsqMAwFgvvs,Does This RAP FREESTYLE Have AURA? #shorts,Bar Presence,5146295.0,0:14,0.2333333333333333,42,7,0,15.45378779057379,0.8789076526808269,-0.895310016462543
https://www.youtube.com/watch?v=j6ESnHdpK6c,FREESTYLE TYPE BEAT - ''KILLING ON THE BEAT'' | Trap Instrumental 2025 | Rap Type Beat,REY PANDORA / BEATS,6939.0,4:32,4.533333333333333,86,16,0,8.84505705350085,-1.3262593230603266,-0.5648532169015843
https://www.youtube.com/watch?v=TsGs4KdDobs,"He Won $20,000 in 58 seconds (ft. SaveAJ)",CONO,9965930.0,1:13,1.2166666666666668,41,8,0,16.114682934259484,1.0994317144508008,-0.8197404382683703
https://www.youtube.com/watch?v=OHC7WCZerZY,Snoop Dogg vs Nick Cannon Rap BATTLE,MSKD Sounds,2217261.0,0:30,0.5,36,7,0,14.611783659333648,0.5979520838251415,-0.8748165715285301
https://www.youtube.com/watch?v=5_eEq-nJ8l4,crazy rap battle - Kevin hart,Rap5x,10299318.0,0:19,0.3166666666666666,29,6,0,16.147588334509216,1.1104114176405833,-0.888905814920664
https://www.youtube.com/watch?v=zrq_04QhwAI,Ranking Best Freestyle Fails  #funny #shorts #memes #fail #freestyle #rap,Brxin,138052.0,0:32,0.5333333333333333,73,10,0,11.83539294837897,-0.32845956027573775,-0.8722548909117784
https://www.youtube.com/watch?v=yQ18Rivyfzg,Crazy rap battle 🎅🏻🔥,Rap5x,962233.0,0:15,0.25,20,4,0,13.777012943312245,0.319410123421183,-0.8940291761541672
https://www.youtube.com/watch?v=7sHcdNh2y2Y,Freestyle? What Does That Mean?,Harry Mack,1409044.0,1:00,1.0,31,5,0,14.158422727915182,0.4466769609869485,-0.8363913622772557
https://www.youtube.com/watch?v=--CKzGfPWn0,🔥 Hot Right Now - Best of 2024 | Best Hip Hop R&B Rap Songs of 2024 | New Year 2025 Mixtape,DJ Noize,3012211.0,1:12:04,1.2,91,22,0,14.918185250551167,0.7001905766838582,-0.8210212785767461
https://www.youtube.com/watch?v=rwYrEEka1mc,90's Hip Hop Mix #01 | Best of Old School Rap Songs | Throwback Rap Classics | Westcoast | Eastcoast,DJ Noize,60594779.0,56:19,56.31666666666667,100,20,0,17.91971930871554,1.7017268844799236,3.414717621222055
https://www.youtube.com/watch?v=Re5Wc007Rts,HipHop Mix 2025 and RnB Mix 2025 - R&B HipHop Music 2025,Best HipHop Music,1455421.0,1:56:02,1.9333333333333331,56,12,1,14.190806450900155,0.4574825936143174,-0.7646643050082105
https://www.youtube.com/watch?v=Z50N6gL136M,"LEGENDARY OLD SCHOOL HIP HOP MIX 🔥🔥🔥 Snoop Dogg, Dr. Dre, 50 Cent, 2Pac, Ice Cube, Eminem & More",Deus em Casa,3395467.0,1:55:48,1.9166666666666663,96,19,0,15.037952159253612,0.7401537772384948,-0.7659451453165863
https://www.youtube.com/watch?v=N1XyWArDb5w,HipHop Mix 2025 and RnB Mix 2025 - R&B HipHop Music 2025,Nabis Lyrics,485403.0,1:58:35,1.9666666666666668,56,12,1,13.092736812866972,0.09108441532701655,-0.7621026243914588
https://www.youtube.com/watch?v=nQrMjBl3GFk,"90s HIPHOP MIX 🎈🎈 50 Cent, Eminem, Coolio, 2Pac, Eazy E, Snoop Dogg, DMX, Lil Wayne, Dr Dre #shorts",HIP HOP,1023171.0,3:33:35,3.55,99,19,0,13.83841816374333,0.33989949870668745,-0.6404227950957571
https://www.youtube.com/watch?v=mbu8eEG6-k8,Best Rap Songs 2024 | Best of 2024 Hip Hop Mix | Trap Tape | New Year 2025 Mix | DJ Noize Mixtape,DJ Noize,1187275.0,1:21:52,1.35,97,23,0,13.987172165518812,0.389534962046796,-0.8094937158013639
https://www.youtube.com/watch?v=kP1vFtRqtqU,dsrptv_files #038 – Jazzy & Hip Hop Mix by Ätzøk @veneno_live  ⁩,DSRPTVREC ™️,3.0,1:00:01,1.0,64,12,0,1.3862943611198906,-3.815060550331017,-0.8363913622772557
https://www.youtube.com/watch?v=9AdBRzJLTdg,"90s - 2000s Throwback Hip Hop Rap Video Mix - Dj Presley Ft Dmx, 50 cent JayZ Nelly Ja Rule Ludacris",Katikati Entertainment,1741055.0,1:21:20,1.35,100,21,1,14.370002383655201,0.5172757625025357,-0.8094937158013639
https://www.youtube.com/watch?v=cHiTfVuPrdM,"HIP HOP & RnB DJ PARTY Mix 2025 |DRAKE, PND, SZA, FUTURE, YOUNG THUG, PLAYBOI CARTI, TRAVIS SCOTT",Jay Bling,569588.0,53:42,53.7,97,18,0,13.252670327095675,0.14445020036542597,3.213625692807053
https://www.youtube.com/watch?v=TJJvVw6K27Y,"HIP HOP MIX (EMINEM, 2PAC, SNOOP DOGG, 50 CENT, USHER, COOLIO, BEP, HOUSE OF PAIN) DJ DOO",DJ Doo Perú,11604606.0,39:55,39.91666666666666,89,17,0,16.266912732403767,1.150226963485292,2.154370757780258
https://www.youtube.com/watch?v=eblhIMZkQE0,"HIP-HOP,  R&B, JERSEY CLUB | Drake, Bryson Tiller, Kendrick Lamar | PLAYGRND SERIES | SEA RAE",PLAYGRND SERIES,428499.0,50:52,50.86666666666667,93,16,0,12.968046017019972,0.049478237662942064,2.995882840383165
https://www.youtube.com/watch?v=Dj4xdlsDFuE,2000s Hip Hop Mix | The Best of 2000s Hip Hop by OSOCITY,OSOCITYNATION,2958823.0,28:10,28.166666666666668,56,13,0,14.900302450059465,0.6942235366201963,1.2513783403753131
https://www.youtube.com/watch?v=nE8kAY1MLs0,"“THE PREGAME” Hip Hop, R&B, Classic Hits, Old School + |  DJ RECAP | San Diego, CA",Noise Complaints,2725781.0,1:08:00,1.1333333333333333,82,17,0,14.818265917387821,0.6668500121343215,-0.8261446398102493
https://www.youtube.com/watch?v=xaCKqSSIO10,"2000s Party Mix | Hip-Hop | Nelly, Lil Jon, Hurricane Chris, D4L, 50 Cent, and more. - DJ Camstroid",DJ CAMSTROID / BEAT IT UP PROD.,1489453.0,32:59,32.983333333333334,99,19,0,14.213920167811997,0.4651950587227384,1.6215411894959222
https://www.youtube.com/watch?v=2MZXgmK50PQ,DJ Hip Hop 2025 Party Mix Part 2,Jay Bling,305022.0,48:51,48.85,32,8,0,12.628142462582435,-0.06393901642156492,2.8409011630696925
https://www.youtube.com/watch?v=M_g0CdrNjBg,"LEX | Hip Hop, R&B, Classics + more | One Year Anniversary Party | San Francisco, CA",Noise Complaints,2673745.0,59:29,59.48333333333333,84,17,0,14.798991043351453,0.6604184721945667,3.658077279813458
https://www.youtube.com/watch?v=Bw18CzKsF44,Club Hits - 90s v 00s (DJ Discretion Mix),DJ DISCRETION,14455945.0,17:18,17.3,41,9,0,16.486616375774066,1.2235365350331826,0.41627045931428563
https://www.youtube.com/watch?v=HuvGir8xjJU,Country Music 2025 - Top Country Songs Playlist - Morgan Wallen Zach Bryan Luke Combs Thomas Rhett,Revive Music,4295289.0,2:36:30,2.6,98,17,1,15.273029631493621,0.8185932082197567,-0.7134306926731782
https://www.youtube.com/watch?v=BYMqvahuFUQ,"New Country Music 2025 🌕 Luke Combs, Morgan Wallen, Kane Brown, Chris Stapleton, Brett Young,",Country Music Mix,7024866.0,3:02:13,3.033333333333333,93,15,1,15.764966840620522,0.9827402632086212,-0.6801288446554071
https://www.youtube.com/watch?v=W9bcgXfxFyE,"The Best Of Country Songs Of All Time 🔥Alan Jackson, John Denver, Kenny Rogers, Willie Nelson",Country Music Collection,5261556.0,3:15:50,3.25,93,16,0,15.475937548516848,0.8862984689630963,-0.6634779206465216
